periodicity,periodicity_label.value,seasonadj,seasonadj_label.value,geo_level,geo_level_label.value,geography,geography_label.value,ind_level,ind_level_label.value,industry,industry_label.value,ownercode,ownercode_label.value,sex,sex_label.value,agegrp,agegrp_label.value,race,race_label.value,ethnicity,ethnicity_label.value,education,education_label.value,firmage,firmage_label.value,firmsize,firmsize_label.value,year,quarter,Emp,sEmp
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,3361,Motor Vehicle Manufacturing,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,,5
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,3362,Motor Vehicle Body and Trailer Manufacturing,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,1247,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,3363,Motor Vehicle Parts Manufacturing,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,1944,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,3364,Aerospace Product and Parts Manufacturing,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,1975,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,3365,Railroad Rolling Stock Manufacturing,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,,5
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,3366,Ship and Boat Building,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,542,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,3369,Other Transportation Equipment Manufacturing,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,218,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,2731,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,3372,Office Furniture (including Fixtures) Manufacturing,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,744,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,3379,Other Furniture Related Product Manufacturing,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,537,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,3391,Medical Equipment and Supplies Manufacturing,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,2805,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,3399,Other Miscellaneous Manufacturing,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,2298,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,3487,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4232,Furniture and Home Furnishing Merchant Wholesalers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,696,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4233,Lumber and Other Construction Materials Merchant Wholesalers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,3060,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,4286,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,1199,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,2977,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,2237,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,6138,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4239,Miscellaneous Durable Goods Merchant Wholesalers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,2084,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4241,Paper and Paper Product Merchant Wholesalers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,1541,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4242,Drugs and Druggists' Sundries Merchant Wholesalers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,370,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,5806,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4244,Grocery and Related Product Merchant Wholesalers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,7397,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4245,Farm Product Raw Material Merchant Wholesalers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,134,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4246,Chemical and Allied Products Merchant Wholesalers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,698,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4247,Petroleum and Petroleum Products Merchant Wholesalers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,557,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4248,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,1560,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4249,Miscellaneous Nondurable Goods Merchant Wholesalers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,2997,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4251,Wholesale Electronic Markets and Agents and Brokers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,9731,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4411,Automobile Dealers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,7647,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4412,Other Motor Vehicle Dealers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,1438,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4413,"Automotive Parts, Accessories, and Tire Stores",A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,3317,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4421,Furniture Stores,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,1968,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4422,Home Furnishings Stores,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,2383,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4431,Electronics and Appliance Stores,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,4328,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4441,Building Material and Supplies Dealers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,6316,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4442,Lawn and Garden Equipment and Supplies Stores,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,855,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4451,Grocery Stores,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,16060,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4452,Specialty Food Stores,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,1560,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4453,"Beer, Wine, and Liquor Stores",A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,497,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4461,Health and Personal Care Stores,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,4402,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4471,Gasoline Stations,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,4090,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4481,Clothing Stores,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,9295,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4482,Shoe Stores,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,1394,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4483,"Jewelry, Luggage, and Leather Goods Stores",A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,968,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4511,"Sporting Goods, Hobby, and Musical Instrument Stores",A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,4150,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4512,Book Stores and News Dealers,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,1529,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4521,Department Stores,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,7133,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4529,Other General Merchandise Stores,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,10049,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4531,Florists,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,362,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4532,"Office Supplies, Stationery, and Gift Stores",A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,2700,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),4138900,"Portland-Vancouver-Hillsboro, OR-WA (OR part)",4,NAICS Industry Groups,4533,Used Merchandise Stores,A00,All (1-5),0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2006,4,861,1
